CUSTOMER_ID,TARGET,AGE,GENDER,BALANCE,OCCUPATION,SCR,HOLDING PERIOD,ACCOUNT TYPE,LENGTH OF RELATIONSHIP IN MONTHS,Number of Credit Transactions,Number of debit transactions,Total No. of Transaction,No. of Branch Cash Withdrawal Transactions,No. of ATM Debit Transactions,No. of Net Debit Transactions,No. of Mobile Banking Debit Transactions,No. of Cheque Debit Transactions,"Has Credit Card - 1: Yes, 0: No",Amount Withdrawn from ATM,Amount cash withdrawn from Branch ,Amount debited by Cheque Transactions,Amount debited by Net Transactions,Amount debited by Mobile Banking Transactions,Total Amount Debited,Has any banking charges,Amount charged by way of the Other Bank ATM usage,Amount charged by way Minimum Balance not maintained,Amount charged by way Inward Cheque Bounce,Amount charged by way Outward Cheque Bounce,Avg. Amt withdrawn per ATM Transaction,Avg. Amt withdrawn per Cash Withdrawal Transaction,Avg. Amt debited per Cheque Transaction,Avg. Amt debited per Net Transaction,Avg. Amt debited per Mobile Banking Transaction,"Has Nominee - 1: Yes, 0: No","Has any earlier loan - 1: Yes, 0: No"
17581,0,33,MALE,33300.53,DEPENDANTS,781,20,SA,35,6,4,10,2,0,0,0,2,0,0,246940,25090,0,0,272030,0,0,0,0,0,0,123470,12545,0,0,1,0
1785,0,32,FEMALE,850278.59,DEPENDANTS,140,27,SA,118,0,3,3,0,1,1,0,1,1,0,0,42240,653712,0,715752,0,0,0,0,0,19800,0,42240,653712,0,1,0
9761,0,26,FEMALE,1581353.78,SALARIED EMPLOYEE,896,7,SA,189,6,6,12,2,1,1,0,2,0,0,862280,61820,742136,0,1685836,1,0,0,1,1,19600,431140,30910,742136,0,1,1
13273,0,25,FEMALE,478599.64,DEPENDANTS,219,7,SA,68,14,8,22,1,1,1,0,5,0,4500,35780,535030,351633,0,939943,0,0,0,0,0,17500,35780,107006,351633,0,1,1
17695,0,43,MALE,27323.17,SALARIED EMPLOYEE,173,10,SA,147,12,6,18,0,1,1,0,4,1,5400,0,56770,542501,0,614971,0,0,0,0,0,15700,0,14192.5,542501,0,1,0
1229,0,25,FEMALE,1650942.02,PROFESSOR,246,12,SA,103,10,5,15,1,1,1,0,2,0,7800,378060,98930,488865,0,977755,0,0,0,0,0,11900,378060,49465,488865,0,1,0
12632,0,36,MALE,35028.51,SALARIED EMPLOYEE,268,10,SA,119,11,6,17,0,1,1,0,4,0,36500,0,20090,243636,0,273326,0,0,0,0,0,9600,0,5022.5,243636,0,1,1
7000,0,51,MALE,43917.05,SALARIED EMPLOYEE,592,30,CA,68,51,2,53,1,0,1,0,0,0,2000,465750,0,373865,0,839615,0,0,0,0,0,0,465750,0,373865,0,1,0
6313,0,30,FEMALE,330300.02,DEPENDANTS,780,24,CA,66,22,2,24,1,0,0,0,1,1,19500,839590,81910,0,0,921500,0,0,0,0,0,0,839590,81910,0,0,1,1
9644,0,35,MALE,168109.24,SELF EMPLOYEE,180,30,SA,205,0,2,2,1,0,1,0,0,0,0,234190,0,345265,0,579455,0,0,0,0,0,0,234190,0,345265,0,1,0
9863,0,31,MALE,3439512.09,DEPENDANTS,102,8,SA,100,4,3,7,1,0,0,0,2,1,7500,747210,50530,0,0,797740,0,0,0,0,0,0,747210,25265,0,0,1,1
7403,0,33,MALE,81872.01,PROFESSOR,220,23,SA,194,16,3,19,1,1,0,0,1,0,12400,459920,87310,0,0,549230,0,0,0,0,0,2000,459920,87310,0,0,1,0
4674,0,26,MALE,155118.01,SELF EMPLOYEE,728,4,CA,167,38,15,53,8,2,4,1,0,0,42800,482600,0,386291,54525,960616,0,0,0,0,0,18600,60325,0,96572.75,54525,1,1
13373,0,36,MALE,490520.74,SELF EMPLOYEE,221,3,CA,219,20,26,46,2,3,8,2,11,0,0,590240,569410,949227,160550,2274827,0,0,0,0,0,1800,295120,51764.55,118653.38,80275,0,1
1445,0,33,FEMALE,27674.24,SALARIED EMPLOYEE,245,15,SA,73,11,8,19,2,1,1,0,4,1,17000,635590,96960,689353,0,1434003,1,0,0,0,0,12100,317795,24240,689353,0,1,0
14169,0,37,FEMALE,127267.59,SELF EMPLOYEE,597,31,SA,63,20,1,21,1,0,0,0,0,1,13900,185780,0,0,0,185780,0,0,0,0,0,0,185780,0,0,0,1,0
1566,0,30,FEMALE,91173.94,DEPENDANTS,858,13,SA,126,8,5,13,1,1,1,0,2,1,0,680210,30750,391231,0,1107391,0,0,0,0,0,5200,680210,15375,391231,0,1,0
8479,0,50,MALE,2454.38,SALARIED EMPLOYEE,806,22,CA,163,25,4,29,4,0,0,0,0,1,19800,306730,0,0,0,306730,1,0,0,0,0,0,76682.5,0,0,0,1,0
11215,0,45,FEMALE,18295.24,SALARIED EMPLOYEE,734,3,SA,83,6,5,11,1,1,1,0,2,0,19600,916430,55460,555654,0,1540544,0,0,0,0,0,13000,916430,27730,555654,0,1,0
16264,0,40,MALE,53400.38,PROFESSOR,225,9,SA,76,5,6,11,2,1,1,0,2,0,17500,848720,32500,664663,0,1564283,0,0,0,0,0,18400,424360,16250,664663,0,1,1
19237,0,38,FEMALE,31125.7,SALARIED EMPLOYEE,299,16,CA,187,45,18,63,11,2,0,1,4,1,15700,608750,65830,0,131885,846465,0,0,0,0,0,20000,55340.91,16457.5,0,131885,1,1
13724,0,49,MALE,908912.98,DEPENDANTS,516,23,SA,155,0,2,2,1,0,1,0,0,0,900,682210,0,45137,0,727347,0,0,0,0,0,0,682210,0,45137,0,0,1
3760,0,51,MALE,961613.32,DEPENDANTS,156,14,SA,200,15,8,23,1,1,1,0,5,0,11900,775000,681550,271760,0,1744710,0,0,0,0,0,16400,775000,136310,271760,0,1,0
6689,0,53,MALE,244097.43,SALARIED EMPLOYEE,739,6,SA,74,14,8,22,1,1,1,0,5,0,5400,948000,447200,38221,0,1441021,0,0,0,0,0,7600,948000,89440,38221,0,1,1
2450,0,28,FEMALE,224423.13,DEPENDANTS,713,11,CA,61,0,0,0,0,0,0,0,0,0,9600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13495,0,21,FEMALE,667157.01,PROFESSOR,133,3,CA,117,10,10,20,2,1,0,1,6,1,0,398000,65400,0,69152,546952,0,0,0,0,0,14400,199000,10900,0,69152,1,0
17026,0,43,MALE,819593.78,SALARIED EMPLOYEE,176,12,CA,76,34,20,54,3,2,6,1,8,0,0,60080,404330,76779,114004,658693,0,0,0,0,0,1750,20026.67,50541.25,12796.5,114004,1,1
710,0,51,MALE,14126.11,SALARIED EMPLOYEE,956,13,SA,88,15,8,23,0,1,1,0,6,0,0,0,379340,812478,0,1194318,0,0,0,0,0,2500,0,63223.33,812478,0,1,1
3572,0,49,MALE,301116.05,PROFESSOR,925,6,SA,104,10,5,15,1,1,1,0,2,0,0,184920,49710,470272,0,708402,0,0,0,0,0,3500,184920,24855,470272,0,0,0
11458,0,38,FEMALE,644026.85,DEPENDANTS,461,9,SA,100,12,6,18,0,1,1,0,4,0,2000,0,70070,84369,0,169539,0,0,0,0,0,15100,0,17517.5,84369,0,1,1
3160,0,32,MALE,475995.49,PROFESSOR,341,13,CA,128,28,26,54,6,3,8,2,7,0,37200,854280,445860,344525,142952,1822717,1,0,0,1,0,11700,142380,63694.29,43065.62,71476,1,0
18226,0,55,MALE,3758.41,PROFESSOR,533,8,SA,129,4,6,10,1,1,0,0,4,0,5400,344700,68810,0,0,423310,0,0,0,0,0,9800,344700,17202.5,0,0,1,1
4467,0,46,FEMALE,1200478.93,PROFESSOR,567,19,SA,30,5,4,9,2,0,0,0,2,0,12100,230250,11460,0,0,241710,0,0,0,0,0,0,115125,5730,0,0,0,1
19900,0,36,FEMALE,232725.69,PROFESSOR,550,25,SA,64,0,2,2,1,1,0,0,0,1,0,448480,0,0,0,462880,0,0,0,0,0,14400,448480,0,0,0,1,1
13232,0,38,MALE,13386.86,SELF EMPLOYEE,191,29,SA,206,13,3,16,3,0,0,0,0,0,5200,35030,0,0,0,35030,0,0,0,0,0,0,11676.67,0,0,0,1,0
13201,0,38,MALE,62899.25,DEPENDANTS,187,31,SA,219,0,4,4,4,0,0,0,0,0,35600,367010,0,0,0,367010,0,0,0,0,0,0,91752.5,0,0,0,1,0
12703,0,49,FEMALE,681778.56,DEPENDANTS,717,25,SA,115,2,2,4,0,1,0,1,0,1,0,0,0,0,139595,152095,0,0,0,0,0,12500,0,0,0,139595,1,0
14912,0,37,MALE,59490.92,PROFESSOR,665,10,SA,217,12,6,18,2,1,1,0,2,0,13000,169940,43810,497729,0,729379,0,0,0,0,0,17900,84970,21905,497729,0,1,1
9036,0,52,FEMALE,383903.47,PROFESSOR,873,27,SA,41,6,2,8,0,1,0,1,0,0,18400,0,0,0,34906,38406,0,0,0,0,0,3500,0,0,0,34906,1,1
19766,0,44,FEMALE,1165856.03,PROFESSOR,673,14,CA,85,12,14,26,6,2,4,1,1,1,40000,475630,77590,151449,83847,794416,1,0,0,0,0,2950,79271.67,77590,37862.25,83847,1,0
11503,0,45,FEMALE,197247.81,DEPENDANTS,220,1,SA,101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
7223,0,53,MALE,118405.66,DEPENDANTS,403,20,CA,91,30,3,33,2,0,0,0,1,1,16400,216360,59700,0,0,276060,0,0,0,0,0,0,108180,59700,0,0,1,1
10540,0,32,MALE,196720.2,SELF EMPLOYEE,245,6,SA,136,20,14,34,6,2,4,1,1,0,14400,676500,35380,236654,154804,1145838,0,0,0,0,0,21250,112750,35380,59163.5,154804,1,0
5231,0,47,OTHER,26289.6,PROFESSOR,366,18,CA,195,21,1,22,0,0,0,1,0,0,3500,0,0,0,183513,183513,0,0,0,0,0,0,0,0,0,183513,1,1
18429,0,29,MALE,831521.73,PROFESSOR,835,9,CA,76,24,31,55,0,20,9,2,0,1,2500,0,0,435534,13344,502678,1,200,0,0,0,2690,0,0,48392.67,6672,1,0
6400,0,40,MALE,41867.69,SALARIED EMPLOYEE,272,4,SA,38,2,2,4,0,0,0,0,2,0,3500,0,73500,0,0,73500,0,0,0,0,0,0,0,36750,0,0,1,1
6982,0,42,MALE,428536.04,SALARIED EMPLOYEE,475,4,CA,156,70,69,139,0,12,21,24,12,1,15100,0,1234960,621251,64162,2016473,1,140,0,0,0,8008.33,0,102913.33,29583.38,2673.42,0,1
19357,0,50,MALE,51705.99,PROFESSOR,444,15,SA,95,0,0,0,0,0,0,0,0,1,35100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
6523,0,49,FEMALE,736740.84,PROFESSOR,304,28,CA,191,7,2,9,1,0,0,1,0,1,9800,469050,0,0,152842,621892,0,0,0,0,0,0,469050,0,0,152842,1,1
7632,0,40,MALE,349625.21,PROFESSOR,480,4,SA,82,7,7,14,0,1,1,0,5,0,0,0,784570,870508,0,1658178,0,0,0,0,0,3100,0,156914,870508,0,1,1
3218,0,32,MALE,2238327.8,DEPENDANTS,367,29,CA,172,20,2,22,1,0,1,0,0,1,14400,99420,0,365481,0,464901,0,0,0,0,0,0,99420,0,365481,0,1,1
4887,0,27,MALE,123201.43,SALARIED EMPLOYEE,144,26,SA,191,5,1,6,0,1,0,0,0,0,0,0,0,0,0,14500,0,0,0,0,0,14500,0,0,0,0,1,0
4247,0,28,MALE,54681.29,SALARIED EMPLOYEE,214,17,SA,215,16,14,30,5,2,4,1,2,0,12500,813280,56310,492701,61393,1428484,0,0,0,0,0,2400,162656,28155,123175.25,61393,1,0
10702,0,41,MALE,1654077.17,DEPENDANTS,315,7,SA,60,0,0,0,0,0,0,0,0,1,17900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
3736,0,55,MALE,1320466.44,SALARIED EMPLOYEE,702,9,SA,84,5,6,11,0,1,1,0,4,0,3500,0,19270,687941,0,722011,0,0,0,0,0,14800,0,4817.5,687941,0,1,1
3657,0,38,MALE,1354478.88,PROFESSOR,466,15,CA,178,29,4,33,1,3,0,0,0,0,5900,772190,0,0,0,822890,0,0,0,0,0,16900,772190,0,0,0,1,0
5228,0,44,MALE,30024.04,DEPENDANTS,436,10,SA,99,12,6,18,1,1,0,0,4,0,0,338140,64910,0,0,414650,0,0,0,0,0,11600,338140,16227.5,0,0,0,1
9695,0,32,FEMALE,1104314.42,DEPENDANTS,586,25,SA,141,10,2,12,2,0,0,0,0,0,0,840810,0,0,0,840810,0,0,0,0,0,0,420405,0,0,0,1,0
9235,0,36,MALE,306391.97,SALARIED EMPLOYEE,336,14,SA,114,4,3,7,1,0,0,0,2,0,0,47020,69210,0,0,116230,0,0,0,0,0,0,47020,34605,0,0,1,0
5130,0,55,MALE,346999.44,SALARIED EMPLOYEE,796,29,CA,79,6,1,7,0,1,0,0,0,0,0,0,0,0,0,3100,0,0,0,0,0,3100,0,0,0,0,1,0
16133,0,22,FEMALE,95635.88,SELF EMPLOYEE,642,12,SA,78,16,15,31,3,2,4,1,5,0,42500,389680,944230,697693,74504,2109007,1,0,0,0,1,1450,129893.33,188846,174423.25,74504,1,0
3594,0,38,FEMALE,325819.22,PROFESSOR,687,14,SA,127,7,5,12,1,1,1,0,2,0,0,300880,75090,687481,0,1070851,0,0,0,0,0,7400,300880,37545,687481,0,1,1
10719,0,25,MALE,226474.7,SALARIED EMPLOYEE,204,10,CA,155,58,23,81,12,3,7,1,0,1,53800,603010,0,694868,5488,1314366,0,0,0,0,0,3666.67,50250.83,0,99266.86,5488,1,0
18403,0,34,MALE,251842.56,SELF EMPLOYEE,102,24,SA,117,14,4,18,4,0,0,0,0,0,0,913360,0,0,0,913360,0,0,0,0,0,0,228340,0,0,0,1,1
8543,0,36,MALE,0,SALARIED EMPLOYEE,716,24,SA,195,11,1,12,1,0,0,0,0,0,0,764620,0,0,0,764620,1,0,170,0,0,0,764620,0,0,0,1,0
12694,0,52,MALE,769090.6,DEPENDANTS,527,27,SA,148,2,1,3,1,0,0,0,0,0,0,387680,0,0,0,387680,0,0,0,0,0,0,387680,0,0,0,1,0
19861,0,32,MALE,377803.07,SELF EMPLOYEE,282,13,SA,108,2,2,4,1,0,0,0,1,1,3100,238370,0,0,0,238370,0,0,0,0,0,0,238370,0,0,0,1,1
2108,0,47,OTHER,3756188.62,SALARIED EMPLOYEE,239,17,CA,85,22,1,23,0,0,1,0,0,0,0,0,0,852897,0,852897,0,0,0,0,0,0,0,0,852897,0,0,0
16555,0,25,FEMALE,453424.35,SELF EMPLOYEE,295,20,SA,146,12,6,18,1,1,0,0,4,0,14500,23170,49080,0,0,83450,0,0,0,0,0,11200,23170,12270,0,0,1,0
4138,0,28,MALE,140389.89,SELF EMPLOYEE,693,9,SA,209,8,5,13,2,1,1,0,1,1,4800,562670,0,636591,0,1210861,0,0,0,0,0,11600,281335,0,636591,0,1,1
16249,0,36,MALE,887506.06,SALARIED EMPLOYEE,752,13,SA,205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
10588,0,42,MALE,83122.39,SELF EMPLOYEE,556,17,SA,218,6,5,11,1,1,1,0,2,1,14800,622600,73490,911588,0,1609178,0,0,0,0,0,1500,622600,36745,911588,0,1,0
2111,0,52,MALE,94713.16,PROFESSOR,899,14,SA,53,6,4,10,1,0,0,0,3,0,50700,580350,99910,0,0,680260,0,0,0,0,0,0,580350,33303.33,0,0,1,1
9787,0,50,MALE,35022.46,SALARIED EMPLOYEE,110,20,SA,212,14,6,20,2,1,1,0,2,0,11600,270720,33220,388966,0,695806,1,0,0,0,1,2900,135360,16610,388966,0,0,0
3381,0,34,MALE,137712.58,SALARIED EMPLOYEE,899,26,CA,167,15,4,19,2,0,0,1,1,1,0,668610,20700,0,104016,793326,0,0,0,0,0,0,334305,20700,0,104016,1,1
7345,0,29,FEMALE,70722.63,SELF EMPLOYEE,772,5,SA,85,12,6,18,1,1,0,0,4,0,0,56250,10190,0,0,71040,0,0,0,0,0,4600,56250,2547.5,0,0,1,1
9375,0,45,MALE,40818.83,SELF EMPLOYEE,396,14,CA,159,38,15,53,8,2,4,1,0,0,3100,470070,0,518235,78111,1069016,0,0,0,0,0,1300,58758.75,0,129558.75,78111,1,1
4264,0,38,MALE,102285.15,SALARIED EMPLOYEE,652,20,SA,33,5,5,10,0,1,0,0,4,0,7400,0,71190,0,0,76090,0,0,0,1,0,4900,0,17797.5,0,0,1,1
17913,0,27,MALE,59918.05,SALARIED EMPLOYEE,205,7,SA,87,12,6,18,2,1,1,0,2,0,11000,72940,50740,404181,0,531261,0,0,0,0,0,3400,36470,25370,404181,0,1,0
10904,0,44,MALE,97584.66,PROFESSOR,341,11,SA,89,4,3,7,0,0,0,0,3,0,0,0,83320,0,0,83320,0,0,0,0,0,0,0,27773.33,0,0,0,0
11216,0,52,MALE,463.78,SALARIED EMPLOYEE,697,25,SA,65,6,1,7,1,0,0,0,0,0,0,653340,0,0,0,653340,1,0,170,0,0,0,653340,0,0,0,1,1
11956,0,22,FEMALE,929537.15,DEPENDANTS,157,19,SA,98,6,5,11,1,1,1,0,2,0,0,604050,58110,296085,0,967945,0,0,0,0,0,9700,604050,29055,296085,0,1,1
9567,0,49,MALE,147794.01,SALARIED EMPLOYEE,706,19,SA,122,6,5,11,1,1,1,0,2,1,0,799350,69870,381848,0,1269768,1,0,0,1,0,18700,799350,34935,381848,0,1,0
6257,0,47,MALE,602954.61,SELF EMPLOYEE,937,25,SA,114,6,3,9,3,0,0,0,0,0,12300,158280,0,0,0,158280,0,0,0,0,0,0,52760,0,0,0,1,1
5174,0,51,MALE,36211.03,DEPENDANTS,908,27,SA,212,0,1,1,0,1,0,0,0,1,0,0,0,0,0,17300,0,0,0,0,0,17300,0,0,0,0,1,0
14192,0,30,MALE,835353.81,DEPENDANTS,166,14,SA,182,14,7,21,3,1,1,0,2,0,11200,994590,49970,802859,0,1865019,0,0,0,0,0,17600,331530,24985,802859,0,1,0
3886,0,33,MALE,31066.92,SALARIED EMPLOYEE,648,12,SA,183,0,0,0,0,0,0,0,0,0,11600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13846,0,37,FEMALE,3281958.32,PROFESSOR,108,12,CA,40,19,25,44,1,3,8,2,11,0,0,264760,396760,302523,139838,1138781,0,0,0,0,0,11633.33,264760,36069.09,37815.38,69919,1,1
16066,0,29,MALE,403314.34,SALARIED EMPLOYEE,551,19,SA,215,20,16,36,5,2,0,1,8,0,1500,617910,705360,0,52098,1402468,0,0,0,0,0,13550,123582,88170,0,52098,1,0
3145,0,39,FEMALE,263618.52,DEPENDANTS,630,18,SA,190,6,5,11,0,1,0,0,4,0,2900,0,50630,0,0,62530,1,0,0,0,0,11900,0,12657.5,0,0,1,1
9986,0,55,MALE,96648.77,SELF EMPLOYEE,466,11,SA,37,3,2,5,0,0,0,0,2,0,0,0,73030,0,0,73030,1,0,0,0,1,0,0,36515,0,0,1,0
2054,0,24,MALE,450420.78,PROFESSOR,795,19,CA,125,8,8,16,4,1,1,0,2,1,4600,666480,58200,403729,0,1144409,1,0,0,0,0,16000,166620,29100,403729,0,1,0
6449,0,32,MALE,495927.56,SALARIED EMPLOYEE,255,4,SA,218,7,7,14,2,1,0,0,4,0,2600,822820,83820,0,0,908940,0,0,0,0,0,2300,411410,20955,0,0,1,0
13669,0,52,MALE,2050637.48,PROFESSOR,147,24,SA,96,2,1,3,1,0,0,0,0,0,3400,852320,0,0,0,852320,0,0,0,0,0,0,852320,0,0,0,1,0
863,0,34,MALE,2839813.65,DEPENDANTS,406,1,SA,205,6,4,10,1,0,0,0,3,0,4300,578110,11620,0,0,589730,0,0,0,0,0,0,578110,3873.33,0,0,0,1
9893,0,34,FEMALE,459750.76,DEPENDANTS,391,10,SA,40,13,7,20,0,1,1,0,5,1,0,0,778000,202235,0,984235,0,0,0,0,0,4000,0,155600,202235,0,1,0
14039,0,26,MALE,5637.92,PROFESSOR,130,10,SA,57,2,2,4,1,0,0,0,1,1,9700,404330,0,0,0,404330,0,0,0,0,0,0,404330,0,0,0,1,0
11264,0,52,MALE,78881.6,SALARIED EMPLOYEE,407,2,SA,209,6,4,10,1,0,0,0,3,0,18700,350360,76320,0,0,426680,0,0,0,0,0,0,350360,25440,0,0,1,1
14072,0,43,MALE,32123.27,SALARIED EMPLOYEE,655,3,SA,45,5,4,9,2,0,0,0,2,1,0,882380,90580,0,0,972960,0,0,0,0,0,0,441190,45290,0,0,1,0
17730,0,35,MALE,1456311.55,SALARIED EMPLOYEE,102,13,SA,63,4,6,10,2,1,1,0,2,0,17300,394620,24750,429240,0,868210,0,0,0,0,0,19600,197310,12375,429240,0,1,1
7504,0,23,FEMALE,2812852.82,DEPENDANTS,243,24,SA,172,7,2,9,0,0,0,1,1,0,17600,0,79000,0,25849,104849,0,0,0,0,0,0,0,79000,0,25849,1,0
13571,0,55,MALE,275818.59,PROFESSOR,885,15,SA,32,18,14,32,4,2,3,1,4,0,0,843370,50460,257484,136006,1330020,0,0,0,0,0,21350,210842.5,12615,85828,136006,1,0
3032,0,46,MALE,1793449.92,PROFESSOR,596,5,SA,76,14,7,21,2,1,0,0,4,1,34900,972950,48400,0,0,1039350,0,0,0,0,0,18000,486475,12100,0,0,1,1
4628,0,34,MALE,12148.37,SALARIED EMPLOYEE,231,18,SA,171,0,0,0,0,0,0,0,0,1,27100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
11151,0,41,MALE,220485.92,PROFESSOR,163,22,CA,185,12,1,13,1,0,0,0,0,0,18900,452520,0,0,0,452520,0,0,0,0,0,0,452520,0,0,0,1,1
10347,0,37,MALE,457032.66,DEPENDANTS,717,11,SA,130,11,10,21,1,1,0,1,7,1,2300,578670,782160,0,193007,1566137,0,0,0,0,0,12300,578670,111737.14,0,193007,1,0
3287,0,33,MALE,347499.72,PROFESSOR,610,6,SA,101,0,0,0,0,0,0,0,0,0,24700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16005,0,41,MALE,252331.82,PROFESSOR,233,10,CA,51,35,21,56,3,2,6,1,9,1,0,332390,1210080,189506,149251,1897227,0,0,0,0,0,8000,110796.67,134453.33,31584.33,149251,1,0
451,0,54,MALE,42590.6,DEPENDANTS,309,30,SA,114,0,3,3,2,0,0,1,0,1,11500,70520,0,0,152072,222592,0,0,0,0,0,0,35260,0,0,152072,1,0
4024,0,50,FEMALE,360138.49,DEPENDANTS,116,18,SA,70,6,4,10,2,0,0,0,2,0,0,114290,72830,0,0,187120,0,0,0,0,0,0,57145,36415,0,0,1,0
9077,0,32,MALE,81719.82,PROFESSOR,940,31,SA,206,6,3,9,2,1,0,0,0,0,4000,459420,0,0,0,479020,0,0,0,0,0,19600,229710,0,0,0,1,1
9917,0,35,MALE,116792.27,PROFESSOR,476,12,SA,164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
16425,0,50,MALE,210137.35,PROFESSOR,483,19,SA,122,2,2,4,0,0,0,0,2,0,0,0,15330,0,0,15330,0,0,0,0,0,0,0,7665,0,0,0,0
3710,0,38,MALE,313053.85,SELF EMPLOYEE,160,1,SA,201,5,4,9,1,0,0,0,3,1,19600,237500,57600,0,0,295100,0,0,0,0,0,0,237500,19200,0,0,1,1
15608,0,55,FEMALE,5966.08,DEPENDANTS,369,16,SA,114,11,8,19,4,1,1,0,2,0,42700,887100,99830,974679,0,1970909,0,0,0,0,0,9300,221775,49915,974679,0,1,1
8023,0,51,FEMALE,749336.45,PROFESSOR,620,16,SA,121,10,6,16,1,1,0,0,4,1,0,485680,21300,0,0,522280,0,0,0,0,0,15300,485680,5325,0,0,0,1
16545,0,52,MALE,21652.45,PROFESSOR,216,13,CA,35,32,19,51,9,2,6,1,1,0,0,846040,82510,897727,55974,1912451,0,0,0,0,0,15100,94004.44,82510,149621.17,55974,1,0
12633,0,23,MALE,232757.83,PROFESSOR,639,12,SA,65,5,4,9,0,0,0,0,4,0,17500,0,22270,0,0,22270,0,0,0,0,0,0,0,5567.5,0,0,1,0
2034,0,50,MALE,39769.42,SELF EMPLOYEE,209,27,SA,141,14,3,17,3,0,0,0,0,0,1000,698810,0,0,0,698810,0,0,0,0,0,0,232936.67,0,0,0,1,0
5261,0,45,MALE,206276.93,DEPENDANTS,282,26,SA,48,6,2,8,1,0,1,0,0,0,12300,739080,0,472761,0,1211841,0,0,0,0,0,0,739080,0,472761,0,1,1
4225,0,39,FEMALE,465886.85,PROFESSOR,221,19,SA,108,12,6,18,0,1,1,0,4,0,17800,0,91100,4130,0,112930,0,0,0,0,1,17700,0,22775,4130,0,0,1
18824,0,44,FEMALE,253171.04,DEPENDANTS,227,24,CA,152,15,1,16,0,0,1,0,0,0,16000,0,0,187948,0,187948,0,0,0,0,0,0,0,0,187948,0,1,0
10852,0,33,FEMALE,3438487.92,DEPENDANTS,172,21,SA,132,14,1,15,0,0,0,1,0,1,0,0,0,0,182084,182084,0,0,0,0,0,0,0,0,0,182084,1,1
17661,0,30,MALE,1655880.65,PROFESSOR,663,7,CA,213,24,31,55,0,20,9,2,0,1,0,0,0,857635,66175,1053910,1,200,0,0,0,6505,0,0,95292.78,33087.5,1,0
3494,0,41,MALE,941075.83,SALARIED EMPLOYEE,351,28,SA,39,10,2,12,0,1,0,0,1,0,19600,0,17520,0,0,22220,0,0,0,0,0,4700,0,17520,0,0,1,0
12570,0,30,MALE,2076004.84,SALARIED EMPLOYEE,783,13,SA,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
19792,0,51,MALE,61725.96,PROFESSOR,499,21,SA,190,16,2,18,1,0,1,0,0,0,0,282670,0,696027,0,978697,0,0,0,0,0,0,282670,0,696027,0,1,1
3086,0,33,MALE,70028.3,SALARIED EMPLOYEE,603,8,SA,215,6,5,11,0,1,0,0,4,1,12800,0,74890,0,0,77290,0,0,0,0,0,2400,0,18722.5,0,0,1,1
17326,0,52,MALE,1352645.05,PROFESSOR,184,20,SA,160,8,6,14,1,1,0,0,4,0,0,60430,41800,0,0,103430,0,0,0,0,1,1200,60430,10450,0,0,1,0
13824,0,31,MALE,25429.03,SELF EMPLOYEE,168,26,CA,157,69,3,72,1,1,0,0,1,0,9300,279720,67750,0,0,362670,1,0,0,0,0,15200,279720,67750,0,0,1,0
8389,0,30,MALE,238347.85,PROFESSOR,373,13,CA,193,48,19,67,7,2,5,1,4,0,15300,168000,21860,38891,77419,339570,0,0,0,0,0,16700,24000,5465,7778.2,77419,0,1
8541,0,50,FEMALE,3527552.61,PROFESSOR,673,3,SA,49,10,5,15,1,1,1,0,2,0,30200,99600,98150,474432,0,681682,0,0,0,0,0,9500,99600,49075,474432,0,1,1
12765,0,25,FEMALE,1050434.8,DEPENDANTS,381,23,SA,162,12,2,14,2,0,0,0,0,1,37900,446110,0,0,0,446110,0,0,0,0,0,0,223055,0,0,0,1,0
17539,0,42,FEMALE,27312.94,DEPENDANTS,237,23,SA,162,8,1,9,1,0,0,0,0,0,0,768470,0,0,0,768470,0,0,0,0,0,0,768470,0,0,0,1,0
1114,0,41,MALE,510296.02,SELF EMPLOYEE,104,1,SA,139,11,6,17,0,1,1,0,4,0,0,0,45620,234900,0,299620,1,0,0,0,1,19100,0,11405,234900,0,0,0
10569,0,50,FEMALE,1069204.83,SELF EMPLOYEE,900,19,SA,105,14,7,21,1,1,1,0,4,1,8900,641850,30160,754023,0,1432833,0,0,0,0,0,6800,641850,7540,754023,0,1,0
10946,0,33,MALE,275915.77,SELF EMPLOYEE,753,5,SA,198,16,14,30,1,2,4,1,6,1,0,996850,498880,337526,86051,1967207,0,0,0,0,0,23950,996850,83146.67,84381.5,86051,1,1
6783,0,28,MALE,182548.15,DEPENDANTS,179,19,SA,216,11,9,20,0,1,0,1,7,0,0,0,215630,0,21780,253210,0,0,0,0,0,15800,0,30804.29,0,21780,0,0
